Article ID,Authors,Year,Month,Title,DOI,Journal,Volume,Issue,Pages,Descriptors,Full author names
8-1-2015 DP,"S Van Petegem, M Vansteenkiste, B Soenens, W Beyers, N Aelterman",2015,Jan,Examining the longitudinal association between oppositional defiance and autonomy in adolescence.,10.1037/a0038374,DP,51,1,67-74,,"Stijn Van Petegem, Maarten Vansteenkiste, Bart Soenens, Wim Beyers, Nathalie Aelterman"
3-1-2015 DP,"ZE Taylor, N Eisenberg, TL Spinrad",2015,Jan,"Respiratory sinus arrhythmia, effortful control, and parenting as predictors of children's sympathy across early childhood.",10.1037/a0038189,DP,51,1,17-25,,"Zoe E Taylor, Nancy Eisenberg, Tracy L Spinrad"
5-1-2015 DP,"JG Miller, S Kahle, M Lopez, PD Hastings",2015,Jan,Compassionate love buffers stress-reactive mothers from fight-or-flight parenting.,10.1037/a0038236,DP,51,1,36-43,,"Jonas G Miller, Sarah Kahle, Monica Lopez, Paul D Hastings"
7-3-2015 DP,"A Hock, A Kangas, N Zieber, RS Bhatt",2015,Mar,The development of sex category representation in infancy: matching of faces and bodies.,10.1037/a0038743,DP,51,3,346-52,,"Alyson Hock, Ashley Kangas, Nicole Zieber, Ramesh S Bhatt"
5-3-2015 DP,"PD Parker, F Thoemmes, JJ Duineveld, K Salmela-Aro",2015,Mar,I wish I had (not) taken a gap-year? The psychological and attainment outcomes of different post-school pathways.,10.1037/a0038667,DP,51,3,323-33,,"Philip D Parker, Felix Thoemmes, Jasper J Duineveld, Katariina Salmela-Aro"
3-3-2015 DP,"KM Beaver, JA Schwartz, EJ Connolly, MS Al-Ghamdi, AN Kobeisy",2015,Mar,The role of parenting in the prediction of criminal involvement: findings from a nationally representative sample of youth and a sample of adopted youth.,10.1037/a0038672,DP,51,3,301-8,,"Kevin M Beaver, Joseph A Schwartz, Eric J Connolly, Mohammed Said Al-Ghamdi, Ahmed Nezar Kobeisy"
2-3-2015 DP,"ML Sturge-Apple, RD Rogge, MA Skibo, JS Peltz, JH Suor",2015,Mar,A dual-process approach to the role of mother's implicit and explicit attitudes toward their child in parenting models.,10.1037/a0038650,DP,51,3,289-300,,"Melissa L Sturge-Apple, Ronald D Rogge, Michael A Skibo, Jack S Peltz, Jennifer H Suor"
1-3-2015 DP,"HR Fuller-Iglesias, NJ Webster, TC Antonucci",2015,Mar,The complex nature of family support across the life span: Implications for psychological well-being.,10.1037/a0038665,DP,51,3,277-88,,"Heather R Fuller-Iglesias, Noah J Webster, Toni C Antonucci"
10-3-2015 DP,"J Kray, H Schmitt, S Heintz, A Blaye",2015,Mar,Does verbal labeling influence age differences in proactive and reactive cognitive control?,10.1037/a0038795,DP,51,3,378-91,,"Jutta Kray, Hannah Schmitt, Sonja Heintz, AgníÂs Blaye"
11-3-2015 DP,"WS Deng, VM Sloutsky",2015,Mar,The development of categorization: effects of classification and inference training on category representation.,10.1037/a0038749,DP,51,3,392-405,,"Wei Sophia Deng, Vladimir M Sloutsky"
6-5-2015 DP,"VN Le, D Schaack, CM Setodji",2015,May,Examining the associations between daily caregiving discontinuity and children's social-emotional outcomes.,10.1037/a0039093,DP,51,5,635-48,,"Vi-Nhuan Le, Diana Schaack, Claude Messan Setodji"
4-5-2015 DP,"TW Boyer, SC Levine",2015,May,Prompting children to reason proportionally: Processing discrete units as continuous amounts.,10.1037/a0039010,DP,51,5,615-20,,"Ty W Boyer, Susan C Levine"
9-5-2015 DP,M Benish-Weisman,2015,May,The interplay between values and aggression in adolescence: A longitudinal study.,10.1037/dev0000015,DP,51,5,677-87,,Maya Benish-Weisman
10-5-2015 DP,"L Baams, AH Grossman, ST Russell",2015,May,"Minority stress and mechanisms of risk for depression and suicidal ideation among lesbian, gay, and bisexual youth.",10.1037/a0038994,DP,51,5,688-96,,"Laura Baams, Arnold H Grossman, Stephen T Russell"
11-5-2015 DP,"BE Armenta, DS Hautala, LB Whitbeck",2015,May,The utility of the prototype/willingness model in predicting alcohol use among North American indigenous adolescents.,10.1037/a0038978,DP,51,5,697-705,,"Brian E Armenta, Dane S Hautala, Les B Whitbeck"
19-1-2012 DP,"HM Zavos, AM Gregory, TC Eley",2012,Jan,Longitudinal genetic analysis of anxiety sensitivity.,10.1037/a0024996,DP,48,1,204-12,"Adolescent, Age Factors, Anxiety Disorders [etiology], Child, Depressive Disorder [etiology], Environment, Family Health, Female, Genetic Testing, Humans, Longitudinal Studies, Male, Models, Theoretical, Phenotype, Psychiatric Status Rating Scales, Questionnaires, Time Factors, Twin Studies as Topic, Twins [genetics], Young Adult","Helena M S Zavos, Alice M Gregory, Thalia C Eley"
23-1-2012 DP,"L Wray-Lake, CA Flanagan, JL Maggs",2012,Jan,Socialization in context: exploring longitudinal correlates of mothers' value messages of compassion and caution.,10.1037/a0026083,DP,48,1,250-6,"Adolescent, Communication, Educational Status, Female, Humans, Longitudinal Studies, Male, Mother-Child Relations, Mothers [psychology], Social Environment, Socialization, Socioeconomic Factors","Laura Wray-Lake, Constance A Flanagan, Jennifer L Maggs"
6-7-2012 DP,"SH Landry, KE Smith, PR Swank, T Zucker, AD Crawford, EF Solari",2012,Jul,The effects of a responsive parenting intervention on parent-child interactions during shared book reading.,10.1037/a0026400,DP,48,4,969-86,"Attention, Books, Child Behavior, Child Development, Child Language, Child, Preschool, Cooperative Behavior, Education [methods], Female, Humans, Male, Mother-Child Relations, Reading, Statistics as Topic","Susan H Landry, Karen E Smith, Paul R Swank, Tricia Zucker, April D Crawford, Emily F Solari"
20-7-2012 DP,"EB Bonawitz, T Lombrozo",2012,Jul,Occam's rattle: children's use of simplicity and probability to constrain inference.,10.1037/a0026471,DP,48,4,1156-64,"Causality, Child, Child, Preschool, Concept Formation, Female, Humans, Male, Memory [physiology], Models, Psychological, Probability, Problem Solving [physiology], Psychomotor Performance [physiology], Young Adult","Elizabeth Baraff Bonawitz, Tania Lombrozo"
17-3-2012 DP,"K GÃ¶the, G Esser, A Gendt, R Kliegl",2012,Mar,Working memory in children: tracing age differences and special educational needs to parameters of a formal model.,10.1037/a0025660,DP,48,2,459-76,"Aging [psychology], Analysis of Variance, Child, Developmental Disabilities [physiopathology], Dyslexia [physiopathology], Female, Germany, Humans, Intelligence, Longitudinal Studies, Male, Memory, Short-Term [physiology], Models, Psychological, Neuropsychological Tests, Psychometrics, Verbal Learning [physiology]","Katrin GÃ¶the, GÃ¼nther Esser, Anja Gendt, Reinhold Kliegl"
5-11-2012 DP,"S O'Connor, PE Jose",2012,Nov,A propensity score matching study of participation in community activities: a path to positive outcomes for youth in New Zealand?,10.1037/a0027597,DP,48,6,1563–1569,"Adolescent, Age Factors, Asian Continental Ancestry Group [psychology], Child, European Continental Ancestry Group [psychology], Female, Humans, Interpersonal Relations, Male, New Zealand, Propensity Score, Psychology, Adolescent, Social Support, Sports [psychology]","Seini O'Connor, Paul E Jose"
10-11-2012 DP,"PD Parker, I Schoon, YM Tsai, G Nagy, U Trautwein, JS Eccles",2012,Nov,"Achievement, agency, gender, and socioeconomic background as predictors of postschool choices: a multicontext study.",10.1037/a0029167,DP,48,6,1629-42,"Career Choice, Choice Behavior, Educational Status, England, Female, Germany, Humans, Male, Models, Theoretical, Self Concept, Sex Factors, Socioeconomic Factors, Students [psychology], Universities [statistics & numerical data], Young Adult","Philip D Parker, Ingrid Schoon, Yi-Miau Tsai, Gabriel Nagy, Ulrich Trautwein, Jacquelynne S Eccles"
20-11-2012 DP,"CM Haase, J Heckhausen, RK Silbereisen",2012,Nov,The interplay of occupational motivation and well-being during the transition from university to work.,10.1037/a0026641,DP,48,6,1739-51,"Adaptation, Psychological, Adult, Data Collection, Educational Status, Employment [psychology], Female, Germany, Goals, Humans, Longitudinal Studies, Male, Motivation, Personal Satisfaction, Psychological Tests, Questionnaires, Students [psychology], Universities","Claudia M Haase, Jutta Heckhausen, Rainer K Silbereisen"
7-9-2012 DP,"D Dykiert, G Der, JM Starr, IJ Deary",2012,Sep,Sex differences in reaction time mean and intraindividual variability across the life span.,10.1037/a0027550,DP,48,5,1262-76,"Adolescent, Adult, Age Factors, Aged, Aging [physiology], Child, Child, Preschool, Choice Behavior [physiology], Female, Humans, Individuality, Male, Middle Aged, Reaction Time [physiology], Regression Analysis, Sex Characteristics, Young Adult","Dominika Dykiert, Geoff Der, John M Starr, Ian J Deary"
25-9-2012 DP,"R Benn, T Akiva, S Arel, RW Roeser",2012,Sep,Mindfulness training effects for parents and educators of children with special needs.,10.1037/a0027537,DP,48,5,1476-87,"Adult, Anxiety [psychology], Behavior Control [methods], Behavioral Symptoms [etiology], Child, Child Behavior Disorders [rehabilitation], Depression [psychology], Education, Special [methods], Faculty, Female, Humans, Middle Aged, Parenting [psychology], Parents [education], Program Evaluation, Self Concept, Stress, Psychological [etiology]","Rita Benn, Tom Akiva, Sari Arel, Robert W Roeser"
27-9-2012 DP,"S UroÅ¡eviÄ‡, P Collins, R Muetzel, K Lim, M Luciana",2012,Sep,Longitudinal changes in behavioral approach system sensitivity and brain structures involved in reward processing during adolescence.,10.1037/a0027502,DP,48,5,1488-500,"Adolescent, Adolescent Development, Age Factors, Analysis of Variance, Brain [growth & development], Brain Mapping, Child, Cross-Sectional Studies, Female, Humans, Image Processing, Computer-Assisted, Inhibition (Psychology), Longitudinal Studies, Magnetic Resonance Imaging, Male, Reward, Sex Factors, Time Factors, Young Adult","SneÅ¾ana UroÅ¡eviÄ‡, Paul Collins, Ryan Muetzel, Kelvin Lim, Monica Luciana"
28-9-2012 DP,JR Best,2012,Sep,Exergaming immediately enhances children's executive function.,10.1037/a0026648,DP,48,5,1501–1510,"Age Factors, Analysis of Variance, Attention, Child, Executive Function [physiology], Exercise [physiology], Female, Functional Laterality, Humans, Male, Motor Activity, Neuropsychological Tests, Questionnaires, Reproducibility of Results, Sex Factors, Video Games",John R Best
3-8-2013 DP,"W Li, G Farkas, GJ Duncan, MR Burchinal, DL Vandell",2013,Aug,"Timing of high-quality child care and cognitive, language, and preacademic development.",10.1037/a0030613,DP,49,8,1440-51,"Caregivers [psychology], Child Care, Child Development [physiology], Child, Preschool, Cognition [physiology], Female, Humans, Infant, Language, Male, Outcome Assessment (Health Care), Retrospective Studies","Weilin Li, George Farkas, Greg J Duncan, Margaret R Burchinal, Deborah Lowe Vandell"
10-8-2013 DP,"D Schalke, M Brunner, C Geiser, F Preckel, U Keller, M Spengler, R Martin",2013,Aug,Stability and change in intelligence from age 12 to age 52: results from the Luxembourg MAGRIP study.,10.1037/a0030623,DP,49,8,1529-43,"Adolescent, Adult, Aging [psychology], Child, Cognition [physiology], Concept Formation, Female, Humans, Intelligence [physiology], Intelligence Tests, Longitudinal Studies, Luxembourg, Male, Middle Aged, Models, Psychological, Young Adult","Daniela Schalke, Martin Brunner, Christian Geiser, Franzis Preckel, Ulrich Keller, Marion Spengler, Romain Martin"
3-12-2013 DP,"JM Engle, NL McElwain",2013,Dec,Parental depressive symptoms and marital intimacy at 4.5 years: joint contributions to mother-child and father-child interaction at 6.5 years.,10.1037/a0032450,DP,49,12,2225-35,"Child, Child, Preschool, Depression [psychology], Female, Humans, Longitudinal Studies, Male, Marriage [psychology], Parent-Child Relations, Parenting [psychology], Parents [psychology], Self Report, Statistics as Topic, Time Factors","Jennifer M Engle, Nancy L McElwain"
6-12-2013 DP,"M Lavelli, A Fogel",2013,Dec,Interdyad differences in early mother-infant face-to-face communication: real-time dynamics and developmental pathways.,10.1037/a0032268,DP,49,12,2257-71,"Adult, Attention [physiology], Child Development [physiology], Communication, Female, Humans, Infant, Infant Behavior, Male, Maternal Behavior [psychology], Models, Statistical, Mother-Child Relations, Video Recording, Young Adult","Manuela Lavelli, Alan Fogel"
7-12-2013 DP,"JC Barnes, BB Boutwell, KM Beaver, CL Gibson",2013,Dec,Analyzing the origins of childhood externalizing behavioral problems.,10.1037/a0032061,DP,49,12,2272-84,"Child, Child Behavior Disorders [etiology], Cohort Studies, Female, Humans, Male, Models, Psychological, Parent-Child Relations, Parents [psychology], Predictive Value of Tests, Punishment [psychology], Social Control, Informal, Twins","J C Barnes, Brian B Boutwell, Kevin M Beaver, Chris L Gibson"
11-12-2013 DP,"MS Thomas, NA Forrester, A Ronald",2013,Dec,Modeling socioeconomic status effects on language development.,10.1037/a0032301,DP,49,12,2325-43,"Computer Simulation, Environment, Humans, Language Development, Models, Psychological, Neural Networks (Computer), Predictive Value of Tests, Social Class","Michael S C Thomas, Neil A Forrester, Angelica Ronald"
13-12-2013 DP,"HM Wellman, CC Peterson",2013,Dec,"Deafness, thought bubbles, and theory-of-mind development.",10.1037/a0032419,DP,49,12,2357-67,"Adolescent, Analysis of Variance, Child, Child Development, Child, Preschool, Cognition Disorders [etiology], Concept Formation [physiology], Deafness [physiopathology], Female, Humans, Male, Social Perception, Teaching, Theory of Mind","Henry M Wellman, Candida C Peterson"
14-12-2013 DP,"GA Strouse, K O'Doherty, GL Troseth",2013,Dec,Effective coviewing: Preschoolers' learning from video after a dialogic questioning intervention.,10.1037/a0032463,DP,49,12,2368-82,"Analysis of Variance, Attention, Child Development, Child, Preschool, Comprehension, Female, Humans, Male, Narration, Parent-Child Relations, Parents [psychology], Verbal Learning, Videotape Recording, Vocabulary","Gabrielle A Strouse, Katherine O'Doherty, Georgene L Troseth"
6-2-2013 DP,"K Muldoon, J Towse, V Simms, O Perra, V Menzies",2013,Feb,"A longitudinal analysis of estimation, counting skills, and mathematical ability across the first school year.",10.1037/a0028240,DP,49,2,250-7,"Analysis of Variance, Association, Child, Child Development [physiology], Child, Preschool, Female, Humans, Judgment [physiology], Longitudinal Studies, Male, Mathematics, Neuropsychological Tests, Predictive Value of Tests, Problem Solving [physiology], Reaction Time","Kevin Muldoon, John Towse, Victoria Simms, Oliver Perra, Victoria Menzies"
12-1-2013 DP,"RC Fraley, GI Roisman, JD Haltigan",2013,Jan,The legacy of early experiences in development: formalizing alternative models of how early experiences are carried forward over time.,10.1037/a0027852,DP,49,1,109-26,"Adolescent, Child, Child Development, Competitive Behavior, Educational Status, Female, Humans, Male, Models, Psychological, Mother-Child Relations, Social Behavior, Students [psychology]","R Chris Fraley, Glenn I Roisman, John D Haltigan"
3-7-2013 DP,"JK Dijkstra, AH Cillessen, C Borch",2013,Jul,Popularity and adolescent friendship networks: selection and influence dynamics.,10.1037/a0030098,DP,49,7,1242-52,"Adolescent, Adolescent Behavior [psychology], Female, Friends [psychology], Humans, Interpersonal Relations, Leadership, Longitudinal Studies, Male, Peer Group, Questionnaires, Schools, Social Desirability, Social Support","Jan Kornelis Dijkstra, Antonius H N Cillessen, Casey Borch"
19-7-2013 DP,MM Ward,2013,Jul,Parental educational attainment and sense of control in mid- and late-adulthood.,10.1037/a0029557,DP,49,7,1407–1412,"Adult, Aged, Educational Status, Female, Humans, Internal-External Control, Longitudinal Studies, Male, Middle Aged, Parents [psychology], Questionnaires, Social Class, Socioeconomic Factors, United States",Michael M Ward
13-6-2013 DP,"R Hepach, A Vaish, M Tomasello",2013,Jun,Young children sympathize less in response to unjustified emotional distress.,10.1037/a0029501,DP,49,6,1132–1138,"Analysis of Variance, Child Behavior [psychology], Child, Preschool, Empathy [physiology], Female, Helping Behavior, Humans, Male, Photic Stimulation, Play and Playthings, Reproducibility of Results, Stress, Psychological [physiopathology]","Robert Hepach, Amrisha Vaish, Michael Tomasello"
